OBJECTID,Longitude,Latitude,Section,Destination,Time,Date
79,118.6815796,34.5980072,To Li County,Overland Route,2011-12-31 8:10,"December 31st, 11 BC"
78,118.6816101,34.59967422,To Li County,Overland Route,2011-12-31 8:15,"December 31st, 11 BC"
77,118.6849594,34.60301208,To Li County,Overland Route,2011-12-31 8:20,"December 31st, 11 BC"
76,118.6875305,34.60561371,To Li County,Overland Route,2011-12-31 8:25,"December 31st, 11 BC"
75,118.6874695,34.60942841,To Li County,Overland Route,2011-12-31 8:30,"December 31st, 11 BC"
74,118.6889648,34.61310959,To Li County,Overland Route,2011-12-31 8:35,"December 31st, 11 BC"
73,118.686676,34.61684036,To Li County,Overland Route,2011-12-31 8:40,"December 31st, 11 BC"
72,118.687706,34.62101364,To Li County,Overland Route,2011-12-31 8:45,"December 31st, 11 BC"
71,118.6905975,34.62405396,To Li County,Overland Route,2011-12-31 8:50,"December 31st, 11 BC"
70,118.6938248,34.62697601,To Li County,Overland Route,2011-12-31 8:55,"December 31st, 11 BC"
69,118.6935501,34.63031006,To Li County,Overland Route,2011-12-31 9:00,"December 31st, 11 BC"
68,118.6945724,34.63448334,To Li County,Overland Route,2011-12-31 9:05,"December 31st, 11 BC"
67,118.69841,34.63718796,To Li County,Overland Route,2011-12-31 9:10,"December 31st, 11 BC"
66,118.69944,34.64135742,To Li County,Overland Route,2011-12-31 9:15,"December 31st, 11 BC"
65,118.7023392,34.6448555,To Li County,Overland Route,2011-12-31 9:20,"December 31st, 11 BC"
64,118.7024231,34.64871597,To Li County,Overland Route,2011-12-31 9:25,"December 31st, 11 BC"
63,118.703949,34.65270996,To Li County,Overland Route,2011-12-31 9:30,"December 31st, 11 BC"
62,118.7058792,34.65655518,To Li County,Overland Route,2011-12-31 9:35,"December 31st, 11 BC"
61,118.709259,34.65988541,To Li County,Overland Route,2011-12-31 9:40,"December 31st, 11 BC"
60,118.7083969,34.66408157,To Li County,Overland Route,2011-12-31 9:45,"December 31st, 11 BC"
59,118.7098007,34.66812134,To Li County,Overland Route,2011-12-31 9:50,"December 31st, 11 BC"
58,118.7141876,34.67016602,To Li County,Overland Route,2011-12-31 9:55,"December 31st, 11 BC"
57,118.7168503,34.67375183,To Li County,Overland Route,2011-12-31 10:00,"December 31st, 11 BC"
56,118.7210388,34.67633057,To Li County,Overland Route,2011-12-31 10:05,"December 31st, 11 BC"
55,118.7242966,34.67969894,To Li County,Overland Route,2011-12-31 10:10,"December 31st, 11 BC"
54,118.727562,34.68306732,To Li County,Overland Route,2011-12-31 10:15,"December 31st, 11 BC"
53,118.7296448,34.68686295,To Li County,Overland Route,2011-12-31 10:20,"December 31st, 11 BC"
52,118.7306595,34.69038773,To Li County,Overland Route,2011-12-31 10:25,"December 31st, 11 BC"
51,118.7326279,34.6942215,To Li County,Overland Route,2011-12-31 10:30,"December 31st, 11 BC"
50,118.7335129,34.69779205,To Li County,Overland Route,2011-12-31 10:35,"December 31st, 11 BC"
49,118.737793,34.70018005,To Li County,Overland Route,2011-12-31 10:40,"December 31st, 11 BC"
48,118.7408371,34.7028656,To Li County,Overland Route,2011-12-31 10:45,"December 31st, 11 BC"
47,118.7385406,34.70581818,To Li County,Overland Route,2011-12-31 10:50,"December 31st, 11 BC"
46,118.7384872,34.70963669,To Li County,Overland Route,2011-12-31 10:55,"December 31st, 11 BC"
45,118.7367172,34.71353531,To Li County,Overland Route,2011-12-31 11:00,"December 31st, 11 BC"
44,118.7359543,34.71776581,To Li County,Overland Route,2011-12-31 11:05,"December 31st, 11 BC"
43,118.7369843,34.72193527,To Li County,Overland Route,2011-12-31 11:10,"December 31st, 11 BC"
42,118.7415771,34.723526,To Li County,Overland Route,2011-12-31 11:15,"December 31st, 11 BC"
41,118.7435608,34.72727585,To Li County,Overland Route,2011-12-31 11:20,"December 31st, 11 BC"
40,118.7441711,34.7315979,To Li County,Overland Route,2011-12-31 11:25,"December 31st, 11 BC"
39,118.7459793,34.73498535,To Li County,Overland Route,2011-12-31 11:30,"December 31st, 11 BC"
38,118.7442017,34.73888397,To Li County,Overland Route,2011-12-31 11:35,"December 31st, 11 BC"
37,118.7449799,34.74297714,To Li County,Overland Route,2011-12-31 11:40,"December 31st, 11 BC"
36,118.7489395,34.74604034,To Li County,Overland Route,2011-12-31 11:45,"December 31st, 11 BC"
35,118.7540283,34.74674606,To Li County,Overland Route,2011-12-31 11:50,"December 31st, 11 BC"
34,118.757431,34.74983215,To Li County,Overland Route,2011-12-31 11:55,"December 31st, 11 BC"
33,118.7603226,34.75333405,To Li County,Overland Route,2011-12-31 12:00,"December 31st, 11 BC"
32,118.7622986,34.75716782,To Li County,Overland Route,2011-12-31 12:05,"December 31st, 11 BC"
31,118.7633286,34.76133728,To Li County,Overland Route,2011-12-31 12:10,"December 31st, 11 BC"
30,118.7597656,34.76382446,To Li County,Overland Route,2011-12-31 12:15,"December 31st, 11 BC"
29,118.758728,34.76724243,To Li County,Overland Route,2011-12-31 12:20,"December 31st, 11 BC"
28,118.7578735,34.77144241,To Li County,Overland Route,2011-12-31 12:25,"December 31st, 11 BC"
27,118.7596359,34.77535248,To Li County,Overland Route,2011-12-31 12:30,"December 31st, 11 BC"
26,118.7640915,34.77737045,To Li County,Overland Route,2011-12-31 12:35,"December 31st, 11 BC"
25,118.7693481,34.77772522,To Li County,Overland Route,2011-12-31 12:40,"December 31st, 11 BC"
24,118.7731934,34.78042603,To Li County,Overland Route,2011-12-31 12:45,"December 31st, 11 BC"
23,118.772934,34.78440857,To Li County,Overland Route,2011-12-31 12:50,"December 31st, 11 BC"
22,118.7758026,34.78746033,To Li County,Overland Route,2011-12-31 12:55,"December 31st, 11 BC"
21,118.7770767,34.79154587,To Li County,Overland Route,2011-12-31 13:00,"December 31st, 11 BC"
20,118.7799454,34.79459381,To Li County,Overland Route,2011-12-31 13:05,"December 31st, 11 BC"
19,118.7845993,34.79622269,To Li County,Overland Route,2011-12-31 13:10,"December 31st, 11 BC"
18,118.7891388,34.79807663,To Li County,Overland Route,2011-12-31 13:15,"December 31st, 11 BC"
17,118.7930679,34.8012085,To Li County,Overland Route,2011-12-31 13:20,"December 31st, 11 BC"
16,118.7954636,34.80488968,To Li County,Overland Route,2011-12-31 13:25,"December 31st, 11 BC"
15,118.795845,34.80853653,To Li County,Overland Route,2011-12-31 13:30,"December 31st, 11 BC"
14,118.7946854,34.81249237,To Li County,Overland Route,2011-12-31 13:35,"December 31st, 11 BC"
13,118.7935486,34.81659698,To Li County,Overland Route,2011-12-31 13:40,"December 31st, 11 BC"
12,118.7910995,34.82027817,To Li County,Overland Route,2011-12-31 13:45,"December 31st, 11 BC"
11,118.7920914,34.8237915,To Li County,Overland Route,2011-12-31 13:50,"December 31st, 11 BC"
10,118.793129,34.82796097,To Li County,Overland Route,2011-12-31 13:55,"December 31st, 11 BC"
9,118.7949677,34.83184052,To Li County,Overland Route,2011-12-31 14:00,"December 31st, 11 BC"
8,118.7983322,34.83501816,To Li County,Overland Route,2011-12-31 14:05,"December 31st, 11 BC"
7,118.8011169,34.83826065,To Li County,Overland Route,2011-12-31 14:10,"December 31st, 11 BC"
6,118.803833,34.84182358,To Li County,Overland Route,2011-12-31 14:15,"December 31st, 11 BC"
5,118.8056641,34.84571075,To Li County,Overland Route,2011-12-31 14:20,"December 31st, 11 BC"
4,118.8087234,34.84915161,To Li County,Overland Route,2011-12-31 14:25,"December 31st, 11 BC"
3,118.8088074,34.85301208,To Li County,Overland Route,2011-12-31 14:30,"December 31st, 11 BC"
2,118.8089066,34.85752106,To Li County,Overland Route,2011-12-31 14:35,"December 31st, 11 BC"
1,118.8108826,34.86135483,To Li County,Overland Route,2011-12-31 14:40,"December 31st, 11 BC"
0,118.8108826,34.86135483,To Li County,Overland Route,2012-1-1 8:10,"January 1st, 10 BC"
135,118.8108826,34.86135483,To Linyi,Overland Route,2012-1-1 8:10,"January 1st, 10 BC"
134,118.8091736,34.86137772,To Linyi,Overland Route,2012-1-1 8:15,"January 1st, 10 BC"
133,118.8040848,34.86067581,To Linyi,Overland Route,2012-1-1 8:20,"January 1st, 10 BC"
132,118.7994003,34.86074448,To Linyi,Overland Route,2012-1-1 8:25,"January 1st, 10 BC"
131,118.7947006,34.85921097,To Linyi,Overland Route,2012-1-1 8:30,"January 1st, 10 BC"
130,118.7911682,34.85639954,To Linyi,Overland Route,2012-1-1 8:35,"January 1st, 10 BC"
129,118.7880325,34.85389328,To Linyi,Overland Route,2012-1-1 8:40,"January 1st, 10 BC"
128,118.7844925,34.85109329,To Linyi,Overland Route,2012-1-1 8:45,"January 1st, 10 BC"
127,118.7799072,34.8493309,To Linyi,Overland Route,2012-1-1 8:50,"January 1st, 10 BC"
126,118.7752533,34.85095978,To Linyi,Overland Route,2012-1-1 8:55,"January 1st, 10 BC"
125,118.770195,34.85181427,To Linyi,Overland Route,2012-1-1 9:00,"January 1st, 10 BC"
124,118.7664337,34.85406113,To Linyi,Overland Route,2012-1-1 9:05,"January 1st, 10 BC"
123,118.7614517,34.85506058,To Linyi,Overland Route,2012-1-1 9:10,"January 1st, 10 BC"
122,118.7567978,34.85668564,To Linyi,Overland Route,2012-1-1 9:15,"January 1st, 10 BC"
121,118.7524033,34.85730362,To Linyi,Overland Route,2012-1-1 9:20,"January 1st, 10 BC"
120,118.7479477,34.85573959,To Linyi,Overland Route,2012-1-1 9:25,"January 1st, 10 BC"
119,118.7430954,34.85454559,To Linyi,Overland Route,2012-1-1 9:30,"January 1st, 10 BC"
118,118.7379913,34.85531616,To Linyi,Overland Route,2012-1-1 9:35,"January 1st, 10 BC"
117,118.7337875,34.85779572,To Linyi,Overland Route,2012-1-1 9:40,"January 1st, 10 BC"
116,118.7292023,34.8580513,To Linyi,Overland Route,2012-1-1 9:45,"January 1st, 10 BC"
115,118.7267532,34.86173248,To Linyi,Overland Route,2012-1-1 9:50,"January 1st, 10 BC"
114,118.7217636,34.86095428,To Linyi,Overland Route,2012-1-1 9:55,"January 1st, 10 BC"
113,118.7170105,34.86115646,To Linyi,Overland Route,2012-1-1 10:00,"January 1st, 10 BC"
112,118.7119217,34.86044693,To Linyi,Overland Route,2012-1-1 10:05,"January 1st, 10 BC"
111,118.7068405,34.86125946,To Linyi,Overland Route,2012-1-1 10:10,"January 1st, 10 BC"
110,118.7027512,34.86395264,To Linyi,Overland Route,2012-1-1 10:15,"January 1st, 10 BC"
109,118.6996231,34.86741257,To Linyi,Overland Route,2012-1-1 10:20,"January 1st, 10 BC"
108,118.6962051,34.87032318,To Linyi,Overland Route,2012-1-1 10:25,"January 1st, 10 BC"
107,118.694519,34.87376404,To Linyi,Overland Route,2012-1-1 10:30,"January 1st, 10 BC"
106,118.6931915,34.87765503,To Linyi,Overland Route,2012-1-1 10:35,"January 1st, 10 BC"
105,118.6901627,34.88114929,To Linyi,Overland Route,2012-1-1 10:40,"January 1st, 10 BC"
104,118.6912003,34.88531876,To Linyi,Overland Route,2012-1-1 10:45,"January 1st, 10 BC"
103,118.6903229,34.88887024,To Linyi,Overland Route,2012-1-1 10:50,"January 1st, 10 BC"
102,118.6865845,34.89122391,To Linyi,Overland Route,2012-1-1 10:55,"January 1st, 10 BC"
101,118.683815,34.89480209,To Linyi,Overland Route,2012-1-1 11:00,"January 1st, 10 BC"
100,118.6820068,34.89868927,To Linyi,Overland Route,2012-1-1 11:05,"January 1st, 10 BC"
99,118.6830368,34.90285873,To Linyi,Overland Route,2012-1-1 11:10,"January 1st, 10 BC"
98,118.6806793,34.90657043,To Linyi,Overland Route,2012-1-1 11:15,"January 1st, 10 BC"
97,118.6775436,34.91002655,To Linyi,Overland Route,2012-1-1 11:20,"January 1st, 10 BC"
96,118.6741257,34.91294098,To Linyi,Overland Route,2012-1-1 11:25,"January 1st, 10 BC"
95,118.6696243,34.91485596,To Linyi,Overland Route,2012-1-1 11:30,"January 1st, 10 BC"
94,118.664772,34.91526794,To Linyi,Overland Route,2012-1-1 11:35,"January 1st, 10 BC"
93,118.6608353,34.91653442,To Linyi,Overland Route,2012-1-1 11:40,"January 1st, 10 BC"
92,118.6560898,34.91798782,To Linyi,Overland Route,2012-1-1 11:45,"January 1st, 10 BC"
91,118.6523819,34.92035294,To Linyi,Overland Route,2012-1-1 11:50,"January 1st, 10 BC"
90,118.650322,34.92416,To Linyi,Overland Route,2012-1-1 11:55,"January 1st, 10 BC"
89,118.6460648,34.92609787,To Linyi,Overland Route,2012-1-1 12:00,"January 1st, 10 BC"
88,118.6409988,34.92694473,To Linyi,Overland Route,2012-1-1 12:05,"January 1st, 10 BC"
87,118.6363068,34.92700958,To Linyi,Overland Route,2012-1-1 12:10,"January 1st, 10 BC"
86,118.6310196,34.92743301,To Linyi,Overland Route,2012-1-1 12:15,"January 1st, 10 BC"
85,118.6278915,34.93088913,To Linyi,Overland Route,2012-1-1 12:20,"January 1st, 10 BC"
84,118.6237946,34.93357849,To Linyi,Overland Route,2012-1-1 12:25,"January 1st, 10 BC"
83,118.6212158,34.93676376,To Linyi,Overland Route,2012-1-1 12:30,"January 1st, 10 BC"
82,118.6185837,34.94038773,To Linyi,Overland Route,2012-1-1 12:35,"January 1st, 10 BC"
81,118.6159134,34.94366074,To Linyi,Overland Route,2012-1-1 12:40,"January 1st, 10 BC"
80,118.6131821,34.94681549,To Linyi,Overland Route,2012-1-1 12:45,"January 1st, 10 BC"
79,118.6089325,34.94921494,To Linyi,Overland Route,2012-1-1 12:50,"January 1st, 10 BC"
78,118.6042709,34.95083618,To Linyi,Overland Route,2012-1-1 12:55,"January 1st, 10 BC"
77,118.6006088,34.95329285,To Linyi,Overland Route,2012-1-1 13:00,"January 1st, 10 BC"
76,118.6007233,34.95716476,To Linyi,Overland Route,2012-1-1 13:05,"January 1st, 10 BC"
75,118.5989532,34.96107101,To Linyi,Overland Route,2012-1-1 13:10,"January 1st, 10 BC"
74,118.5964737,34.96474075,To Linyi,Overland Route,2012-1-1 13:15,"January 1st, 10 BC"
73,118.5946884,34.96863556,To Linyi,Overland Route,2012-1-1 13:20,"January 1st, 10 BC"
72,118.5941162,34.97229004,To Linyi,Overland Route,2012-1-1 13:25,"January 1st, 10 BC"
71,118.5909805,34.97574615,To Linyi,Overland Route,2012-1-1 13:30,"January 1st, 10 BC"
70,118.5907822,34.97951889,To Linyi,Overland Route,2012-1-1 13:35,"January 1st, 10 BC"
69,118.5917511,34.98371124,To Linyi,Overland Route,2012-1-1 13:40,"January 1st, 10 BC"
68,118.5928421,34.98786163,To Linyi,Overland Route,2012-1-1 13:45,"January 1st, 10 BC"
67,118.592926,34.99236679,To Linyi,Overland Route,2012-1-1 13:50,"January 1st, 10 BC"
66,118.5901566,34.99594498,To Linyi,Overland Route,2012-1-1 13:55,"January 1st, 10 BC"
65,118.5872879,34.99948883,To Linyi,Overland Route,2012-1-1 14:00,"January 1st, 10 BC"
64,118.5841522,35.00294495,To Linyi,Overland Route,2012-1-1 14:05,"January 1st, 10 BC"
63,118.5794754,35.00453949,To Linyi,Overland Route,2012-1-1 14:10,"January 1st, 10 BC"
62,118.5761642,35.0079422,To Linyi,Overland Route,2012-1-1 14:15,"January 1st, 10 BC"
61,118.5743484,35.01182556,To Linyi,Overland Route,2012-1-1 14:20,"January 1st, 10 BC"
60,118.5774078,35.01527405,To Linyi,Overland Route,2012-1-1 14:25,"January 1st, 10 BC"
59,118.5792236,35.01916504,To Linyi,Overland Route,2012-1-1 14:30,"January 1st, 10 BC"
58,118.5773163,35.0230217,To Linyi,Overland Route,2012-1-1 14:35,"January 1st, 10 BC"
57,118.5736618,35.02585602,To Linyi,Overland Route,2012-1-1 14:40,"January 1st, 10 BC"
56,118.5733185,35.02958298,To Linyi,Overland Route,2012-1-1 14:45,"January 1st, 10 BC"
55,118.5719147,35.03360367,To Linyi,Overland Route,2012-1-1 14:50,"January 1st, 10 BC"
54,118.5704193,35.03759384,To Linyi,Overland Route,2012-1-1 14:55,"January 1st, 10 BC"
53,118.5663528,35.04029465,To Linyi,Overland Route,2012-1-1 15:00,"January 1st, 10 BC"
52,118.5635757,35.04387283,To Linyi,Overland Route,2012-1-1 15:05,"January 1st, 10 BC"
51,118.5620575,35.04785538,To Linyi,Overland Route,2012-1-1 15:10,"January 1st, 10 BC"
50,118.5589218,35.05131149,To Linyi,Overland Route,2012-1-1 15:15,"January 1st, 10 BC"
49,118.5542374,35.05290604,To Linyi,Overland Route,2012-1-1 15:20,"January 1st, 10 BC"
48,118.5514908,35.05648804,To Linyi,Overland Route,2012-1-1 15:25,"January 1st, 10 BC"
47,118.5470734,35.05714035,To Linyi,Overland Route,2012-1-1 15:30,"January 1st, 10 BC"
46,118.5421295,35.05772018,To Linyi,Overland Route,2012-1-1 15:35,"January 1st, 10 BC"
45,118.5386658,35.06056976,To Linyi,Overland Route,2012-1-1 15:40,"January 1st, 10 BC"
44,118.5351257,35.06326675,To Linyi,Overland Route,2012-1-1 15:45,"January 1st, 10 BC"
43,118.5317535,35.06636429,To Linyi,Overland Route,2012-1-1 15:50,"January 1st, 10 BC"
42,118.5279617,35.06806183,To Linyi,Overland Route,2012-1-1 15:55,"January 1st, 10 BC"
41,118.5261612,35.07195282,To Linyi,Overland Route,2012-1-1 16:00,"January 1st, 10 BC"
40,118.5220642,35.07464218,To Linyi,Overland Route,2012-1-1 16:05,"January 1st, 10 BC"
39,118.5205841,35.07799911,To Linyi,Overland Route,2012-1-1 16:10,"January 1st, 10 BC"
38,118.5183487,35.08175278,To Linyi,Overland Route,2012-1-1 16:15,"January 1st, 10 BC"
37,118.5158463,35.08535004,To Linyi,Overland Route,2012-1-1 16:20,"January 1st, 10 BC"
36,118.5107651,35.08619308,To Linyi,Overland Route,2012-1-1 16:25,"January 1st, 10 BC"
35,118.5062332,35.08806229,To Linyi,Overland Route,2012-1-1 16:30,"January 1st, 10 BC"
34,118.5051117,35.09217834,To Linyi,Overland Route,2012-1-1 16:35,"January 1st, 10 BC"
33,118.5007172,35.09431458,To Linyi,Overland Route,2012-1-1 16:40,"January 1st, 10 BC"
32,118.4963226,35.09645462,To Linyi,Overland Route,2012-1-1 16:45,"January 1st, 10 BC"
31,118.491272,35.09735489,To Linyi,Overland Route,2012-1-1 16:50,"January 1st, 10 BC"
30,118.4861984,35.09819794,To Linyi,Overland Route,2012-1-1 16:55,"January 1st, 10 BC"
29,118.4819794,35.10067749,To Linyi,Overland Route,2012-1-1 17:00,"January 1st, 10 BC"
28,118.4783554,35.1039772,To Linyi,Overland Route,2012-1-1 17:05,"January 1st, 10 BC"
27,118.4770432,35.10802841,To Linyi,Overland Route,2012-1-1 17:10,"January 1st, 10 BC"
26,118.4771423,35.11190033,To Linyi,Overland Route,2012-1-1 17:15,"January 1st, 10 BC"
25,118.4738159,35.11529541,To Linyi,Overland Route,2012-1-1 17:20,"January 1st, 10 BC"
24,118.4694061,35.11712265,To Linyi,Overland Route,2012-1-1 17:25,"January 1st, 10 BC"
23,118.46492,35.1190834,To Linyi,Overland Route,2012-1-1 17:30,"January 1st, 10 BC"
22,118.4605179,35.12121964,To Linyi,Overland Route,2012-1-1 17:35,"January 1st, 10 BC"
21,118.4578476,35.12482834,To Linyi,Overland Route,2012-1-1 17:40,"January 1st, 10 BC"
20,118.4579163,35.12869263,To Linyi,Overland Route,2012-1-1 17:45,"January 1st, 10 BC"
19,118.4579849,35.1325531,To Linyi,Overland Route,2012-1-1 17:50,"January 1st, 10 BC"
18,118.4571304,35.13675308,To Linyi,Overland Route,2012-1-1 17:55,"January 1st, 10 BC"
17,118.4533081,35.13998795,To Linyi,Overland Route,2012-1-1 18:00,"January 1st, 10 BC"
16,118.450531,35.14308929,To Linyi,Overland Route,2012-1-1 18:05,"January 1st, 10 BC"
15,118.445282,35.14360809,To Linyi,Overland Route,2012-1-1 18:10,"January 1st, 10 BC"
14,118.441185,35.14632034,To Linyi,Overland Route,2012-1-1 18:15,"January 1st, 10 BC"
13,118.4361038,35.14715958,To Linyi,Overland Route,2012-1-1 18:20,"January 1st, 10 BC"
12,118.4326553,35.1502037,To Linyi,Overland Route,2012-1-1 18:25,"January 1st, 10 BC"
11,118.4289322,35.15346909,To Linyi,Overland Route,2012-1-1 18:30,"January 1st, 10 BC"
10,118.425499,35.15637589,To Linyi,Overland Route,2012-1-1 18:35,"January 1st, 10 BC"
9,118.4210587,35.15644455,To Linyi,Overland Route,2012-1-1 18:40,"January 1st, 10 BC"
8,118.4170456,35.15830612,To Linyi,Overland Route,2012-1-1 18:45,"January 1st, 10 BC"
7,118.4122391,35.15966415,To Linyi,Overland Route,2012-1-1 18:50,"January 1st, 10 BC"
6,118.4081268,35.1623497,To Linyi,Overland Route,2012-1-1 18:55,"January 1st, 10 BC"
5,118.4082565,35.16622162,To Linyi,Overland Route,2012-1-1 19:00,"January 1st, 10 BC"
4,118.4073715,35.16933823,To Linyi,Overland Route,2012-1-1 19:05,"January 1st, 10 BC"
3,118.403923,35.17222977,To Linyi,Overland Route,2012-1-1 19:10,"January 1st, 10 BC"
2,118.4001999,35.17458344,To Linyi,Overland Route,2012-1-1 19:15,"January 1st, 10 BC"
1,118.39608,35.17726898,To Linyi,Overland Route,2012-1-1 19:20,"January 1st, 10 BC"
0,118.39608,35.17726898,Linyi,Overland Route,2012-1-1 19:20,"January 1st, 10 BC"
,118.39608,35.17726898,Linyi,Overland Route,2012-1-2 8:10,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Overland Route,2012-1-2 8:15,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Overland Route,2012-1-2 8:20,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Overland Route,2012-1-2 8:25,"January 2nd, 10 BC"
,118.39608,35.17726898,Linyi,Overland Route,2012-1-2 8:30,"January 2nd, 10 BC"
